id,book_id,chapter,verse,text,text_web,text_kjv
34711,73,1,31,"Now when the sacrifice was consumed, Neemias commanded the water that was left to be poured on the great stones.", "Now when the sacrifice was consumed, Neemias commanded the water that was left to be poured on the great stones.", ""
34712,73,1,32,"When this was done, there was kindled a flame: but it was consumed by the light that shined from the altar.", "When this was done, there was kindled a flame: but it was consumed by the light that shined from the altar.", ""
34713,73,1,33,"So when this matter was known, it was told the king of Persia, that in the place, where the priests that were led away had hid the fire, there appeared water, and that Neemias had purified the sacrifices therewith.", "So when this matter was known, it was told the king of Persia, that in the place, where the priests that were led away had hid the fire, there appeared water, and that Neemias had purified the sacrifices therewith.", ""
34714,73,1,34,"Then the king, inclosing the place, made it holy, after he had tried the matter.", "Then the king, inclosing the place, made it holy, after he had tried the matter.", ""
34715,73,1,35,"And the king took many gifts, and bestowed thereof on those whom he would gratify.", "And the king took many gifts, and bestowed thereof on those whom he would gratify.", ""
34716,73,1,36,"And Neemias called this thing Naphthar, which is as much as to say, a cleansing: but many men call it Nephi.", "And Neemias called this thing Naphthar, which is as much as to say, a cleansing: but many men call it Nephi.", ""
34717,73,2,1,"It is also found in the records, that Jeremy the prophet commanded them that were carried away to take of the fire, as it hath been signified:", "It is also found in the records, that Jeremy the prophet commanded them that were carried away to take of the fire, as it hath been signified:", ""
34718,73,2,2,"And how that the prophet, having given them the law, charged them not to forget the commandments of the Lord, and that they should not err in their minds, when they see images of silver and gold, with their ornaments.", "And how that the prophet, having given them the law, charged them not to forget the commandments of the Lord, and that they should not err in their minds, when they see images of silver and gold, with their ornaments.", ""
34719,73,2,3,"And with other such speeches exhorted he them, that the law should not depart from their hearts.", "And with other such speeches exhorted he them, that the law should not depart from their hearts.", ""
34720,73,2,4,"It was also contained in the same writing, that the prophet, being warned of God, commanded the tabernacle and the ark to go with him, as he went forth into the mountain, where Moses climbed up, and saw the heritage of God.", "It was also contained in the same writing, that the prophet, being warned of God, commanded the tabernacle and the ark to go with him, as he went forth into the mountain, where Moses climbed up, and saw the heritage of God.", ""
34721,73,2,5,"And when Jeremy came thither, he found an hollow cave, wherein he laid the tabernacle, and the ark, and the altar of incense, and so stopped the door.", "And when Jeremy came thither, he found an hollow cave, wherein he laid the tabernacle, and the ark, and the altar of incense, and so stopped the door.", ""
34722,73,2,6,"And some of those that followed him came to mark the way, but they could not find it.", "And some of those that followed him came to mark the way, but they could not find it.", ""
34723,73,2,7,"Which when Jeremy perceived, he blamed them, saying, As for that place, it shall be unknown until the time that God gather his people again together, and receive them unto mercy.", "Which when Jeremy perceived, he blamed them, saying, As for that place, it shall be unknown until the time that God gather his people again together, and receive them unto mercy.", ""
34724,73,2,8,"Then shall the Lord shew them these things, and the glory of the Lord shall appear, and the cloud also, as it was shewed under Moses, and as when Solomon desired that the place might be honourably sanctified.", "Then shall the Lord shew them these things, and the glory of the Lord shall appear, and the cloud also, as it was shewed under Moses, and as when Solomon desired that the place might be honourably sanctified.", ""
34725,73,2,9,"It was also declared, that he being wise offered the sacrifice of dedication, and of the finishing of the temple.", "It was also declared, that he being wise offered the sacrifice of dedication, and of the finishing of the temple.", ""
34726,73,2,10,"And as when Moses prayed unto the Lord, the fire came down from heaven, and consumed the sacrifices: even so prayed Solomon also, and the fire came down from heaven, and consumed the burnt offerings.", "And as when Moses prayed unto the Lord, the fire came down from heaven, and consumed the sacrifices: even so prayed Solomon also, and the fire came down from heaven, and consumed the burnt offerings.", ""
34727,73,2,11,"And Moses said, Because the sin offering was not to be eaten, it was consumed.", "And Moses said, Because the sin offering was not to be eaten, it was consumed.", ""
34728,73,2,12,"So Solomon kept those eight days.", "So Solomon kept those eight days.", ""
34729,73,2,13,"The same things also were reported in the writings and commentaries of Neemias; and how he founding a library gathered together the acts of the kings, and the prophets, and of David, and the epistles of the kings concerning the holy gifts.", "The same things also were reported in the writings and commentaries of Neemias; and how he founding a library gathered together the acts of the kings, and the prophets, and of David, and the epistles of the kings concerning the holy gifts.", ""
34730,73,2,14,"In like manner also Judas gathered together all those things that were lost by reason of the war we had, and they remain with us,", "In like manner also Judas gathered together all those things that were lost by reason of the war we had, and they remain with us,", ""
34731,73,2,15,"Wherefore if ye have need thereof, send some to fetch them unto you.", "Wherefore if ye have need thereof, send some to fetch them unto you.", ""
34732,73,2,16,"Whereas we then are about to celebrate the purification, we have written unto you, and ye shall do well, if ye keep the same days.", "Whereas we then are about to celebrate the purification, we have written unto you, and ye shall do well, if ye keep the same days.", ""
34733,73,2,17,"We hope also, that the God, that delivered all his people, and gave them all an heritage, and the kingdom, and the priesthood, and the sanctuary,", "We hope also, that the God, that delivered all his people, and gave them all an heritage, and the kingdom, and the priesthood, and the sanctuary,", ""
34734,73,2,18,"As he promised in the law, will shortly have mercy upon us, and gather us together out of every land under heaven into the holy place: for he hath delivered us out of great troubles, and hath purified the place.", "As he promised in the law, will shortly have mercy upon us, and gather us together out of every land under heaven into the holy place: for he hath delivered us out of great troubles, and hath purified the place.", ""
34735,73,2,19,"Now as concerning Judas Maccabeus, and his brethren, and the purification of the great temple, and the dedication of the altar,", "Now as concerning Judas Maccabeus, and his brethren, and the purification of the great temple, and the dedication of the altar,", ""
34736,73,2,20,"And the wars against Antiochus Epiphanes, and Eupator his son,", "And the wars against Antiochus Epiphanes, and Eupator his son,", ""
34737,73,2,21,"And the manifest signs that came from heaven unto those that behaved themselves manfully to their honour for Judaism: so that, being but a few, they overcame the whole country, and chased barbarous multitudes,", "And the manifest signs that came from heaven unto those that behaved themselves manfully to their honour for Judaism: so that, being but a few, they overcame the whole country, and chased barbarous multitudes,", ""
34738,73,2,22,"And recovered again the temple renowned all the world over, and freed the city, and upheld the laws which were going down, the Lord being gracious unto them with all favour:", "And recovered again the temple renowned all the world over, and freed the city, and upheld the laws which were going down, the Lord being gracious unto them with all favour:", ""
34739,73,2,23,"All these things, I say, being declared by Jason of Cyrene in five books, we will assay to abridge in one volume.", "All these things, I say, being declared by Jason of Cyrene in five books, we will assay to abridge in one volume.", ""
34740,73,2,24,"For considering the infinite number, and the difficulty which they find that desire to look into the narrations of the story, for the variety of the matter,", "For considering the infinite number, and the difficulty which they find that desire to look into the narrations of the story, for the variety of the matter,", ""
34741,73,2,25,"We have been careful, that they that will read may have delight, and that they that are desirous to commit to memory might have ease, and that all into whose hands it comes might have profit.", "We have been careful, that they that will read may have delight, and that they that are desirous to commit to memory might have ease, and that all into whose hands it comes might have profit.", ""
34742,73,2,26,"Therefore to us, that have taken upon us this painful labour of abridging, it was not easy, but a matter of sweat and watching;", "Therefore to us, that have taken upon us this painful labour of abridging, it was not easy, but a matter of sweat and watching;", ""
34743,73,2,27,"Even as it is no ease unto him that prepareth a banquet, and seeketh the benefit of others: yet for the pleasuring of many we will undertake gladly this great pains;", "Even as it is no ease unto him that prepareth a banquet, and seeketh the benefit of others: yet for the pleasuring of many we will undertake gladly this great pains;", ""
34744,73,2,28,"Leaving to the author the exact handling of every particular, and labouring to follow the rules of an abridgement.", "Leaving to the author the exact handling of every particular, and labouring to follow the rules of an abridgement.", ""
34745,73,2,29,"For as the master builder of a new house must care for the whole building; but he that undertaketh to set it out, and paint it, must seek out fit things for the adorning thereof: even so I think it is with us.", "For as the master builder of a new house must care for the whole building; but he that undertaketh to set it out, and paint it, must seek out fit things for the adorning thereof: even so I think it is with us.", ""
34746,73,2,30,"To stand upon every point, and go over things at large, and to be curious in particulars, belongeth to the first author of the story:", "To stand upon every point, and go over things at large, and to be curious in particulars, belongeth to the first author of the story:", ""
34747,73,2,31,"But to use brevity, and avoid much labouring of the work, is to be granted to him that will make an abridgment.", "But to use brevity, and avoid much labouring of the work, is to be granted to him that will make an abridgment.", ""
34748,73,2,32,"Here then will we begin the story: only adding thus much to that which hath been said, that it is a foolish thing to make a long prologue, and to be short in the story itself.", "Here then will we begin the story: only adding thus much to that which hath been said, that it is a foolish thing to make a long prologue, and to be short in the story itself.", ""
34749,73,3,1,"Now when the holy city was inhabited with all peace, and the laws were kept very well, because of the godliness of Onias the high priest, and his hatred of wickedness,", "Now when the holy city was inhabited with all peace, and the laws were kept very well, because of the godliness of Onias the high priest, and his hatred of wickedness,", ""
34750,73,3,2,"It came to pass that even the kings themselves did honour the place, and magnify the temple with their best gifts;", "It came to pass that even the kings themselves did honour the place, and magnify the temple with their best gifts;", ""
34751,73,3,3,"Insomuch that Seleucus of Asia of his own revenues bare all the costs belonging to the service of the sacrifices.", "Insomuch that Seleucus of Asia of his own revenues bare all the costs belonging to the service of the sacrifices.", ""
34752,73,3,4,"But one Simon of the tribe of Benjamin, who was made governor of the temple, fell out with the high priest about disorder in the city.", "But one Simon of the tribe of Benjamin, who was made governor of the temple, fell out with the high priest about disorder in the city.", ""
34753,73,3,5,"And when he could not overcome Onias, he gat him to Apollonius the son of Thraseas, who then was governor of Celosyria and Phenice,", "And when he could not overcome Onias, he gat him to Apollonius the son of Thraseas, who then was governor of Celosyria and Phenice,", ""
34754,73,3,6,"And told him that the treasury in Jerusalem was full of infinite sums of money, so that the multitude of their riches, which did not pertain to the account of the sacrifices, was innumerable, and that it was possible to bring all into the king’s hand.", "And told him that the treasury in Jerusalem was full of infinite sums of money, so that the multitude of their riches, which did not pertain to the account of the sacrifices, was innumerable, and that it was possible to bring all into the king’s hand.", ""
34755,73,3,7,"Now when Apollonius came to the king, and had shewed him of the money whereof he was told, the king chose out Heliodorus his treasurer, and sent him with a commandment to bring him the foresaid money.", "Now when Apollonius came to the king, and had shewed him of the money whereof he was told, the king chose out Heliodorus his treasurer, and sent him with a commandment to bring him the foresaid money.", ""
34756,73,3,8,"So forthwith Heliodorus took his journey; under a colour of visiting the cities of Celosyria and Phenice, but indeed to fulfil the king’s purpose.", "So forthwith Heliodorus took his journey; under a colour of visiting the cities of Celosyria and Phenice, but indeed to fulfil the king’s purpose.", ""
34757,73,3,9,"And when he was come to Jerusalem, and had been courteously received of the high priest of the city, he told him what intelligence was given of the money, and declared wherefore he came, and asked if these things were so indeed.", "And when he was come to Jerusalem, and had been courteously received of the high priest of the city, he told him what intelligence was given of the money, and declared wherefore he came, and asked if these things were so indeed.", ""
34758,73,3,10,"Then the high priest told him that there was such money laid up for the relief of widows and fatherless children:", "Then the high priest told him that there was such money laid up for the relief of widows and fatherless children:", ""
34759,73,3,11,"And that some of it belonged to Hircanus son of Tobias, a man of great dignity, and not as that wicked Simon had misinformed: the sum whereof in all was four hundred talents of silver, and two hundred of gold:", "And that some of it belonged to Hircanus son of Tobias, a man of great dignity, and not as that wicked Simon had misinformed: the sum whereof in all was four hundred talents of silver, and two hundred of gold:", ""
34760,73,3,12,"And that it was altogether impossible that such wrongs should be done unto them, that had committed it to the holiness of the place, and to the majesty and inviolable sanctity of the temple, honoured over all the world.", "And that it was altogether impossible that such wrongs should be done unto them, that had committed it to the holiness of the place, and to the majesty and inviolable sanctity of the temple, honoured over all the world.", ""
34761,73,3,13,"But Heliodorus, because of the king’s commandment given him, said, That in any wise it must be brought into the king’s treasury.", "But Heliodorus, because of the king’s commandment given him, said, That in any wise it must be brought into the king’s treasury.", ""
34762,73,3,14,"So at the day which he appointed he entered in to order this matter: wherefore there was no small agony throughout the whole city.", "So at the day which he appointed he entered in to order this matter: wherefore there was no small agony throughout the whole city.", ""
34763,73,3,15,"But the priests, prostrating themselves before the altar in their priests’ vestments, called unto heaven upon him that made a law concerning things given to he kept, that they should safely be preserved for such as had committed them to be kept.", "But the priests, prostrating themselves before the altar in their priests’ vestments, called unto heaven upon him that made a law concerning things given to he kept, that they should safely be preserved for such as had committed them to be kept.", ""
34764,73,3,16,"Then whoso had looked the high priest in the face, it would have wounded his heart: for his countenance and the changing of his colour declared the inward agony of his mind.", "Then whoso had looked the high priest in the face, it would have wounded his heart: for his countenance and the changing of his colour declared the inward agony of his mind.", ""
34765,73,3,17,"For the man was so compassed with fear and horror of the body, that it was manifest to them that looked upon him, what sorrow he had now in his heart.", "For the man was so compassed with fear and horror of the body, that it was manifest to them that looked upon him, what sorrow he had now in his heart.", ""
34766,73,3,18,"Others ran flocking out of their houses to the general supplication, because the place was like to come into contempt.", "Others ran flocking out of their houses to the general supplication, because the place was like to come into contempt.", ""
34767,73,3,19,"And the women, girt with sackcloth under their breasts, abounded in the streets, and the virgins that were kept in ran, some to the gates, and some to the walls, and others looked out of the windows.", "And the women, girt with sackcloth under their breasts, abounded in the streets, and the virgins that were kept in ran, some to the gates, and some to the walls, and others looked out of the windows.", ""
34768,73,3,20,"And all, holding their hands toward heaven, made supplication.", "And all, holding their hands toward heaven, made supplication.", ""
34769,73,3,21,"Then it would have pitied a man to see the falling down of the multitude of all sorts, and the fear of the high priest being in such an agony.", "Then it would have pitied a man to see the falling down of the multitude of all sorts, and the fear of the high priest being in such an agony.", ""
34770,73,3,22,"They then called upon the Almighty Lord to keep the things committed of trust safe and sure for those that had committed them.", "They then called upon the Almighty Lord to keep the things committed of trust safe and sure for those that had committed them.", ""
34771,73,3,23,"Nevertheless Heliodorus executed that which was decreed.", "Nevertheless Heliodorus executed that which was decreed.", ""
34772,73,3,24,"Now as he was there present himself with his guard about the treasury, the Lord of spirits, and the Prince of all power, caused a great apparition, so that all that presumed to come in with him were astonished at the power of God, and fainted, and were sore afraid.", "Now as he was there present himself with his guard about the treasury, the Lord of spirits, and the Prince of all power, caused a great apparition, so that all that presumed to come in with him were astonished at the power of God, and fainted, and were sore afraid.", ""
34773,73,3,25,"For there appeared unto them an horse with a terrible rider upon him, and adorned with a very fair covering, and he ran fiercely, and smote at Heliodorus with his forefeet, and it seemed that he that sat upon the horse had complete harness of gold.", "For there appeared unto them an horse with a terrible rider upon him, and adorned with a very fair covering, and he ran fiercely, and smote at Heliodorus with his forefeet, and it seemed that he that sat upon the horse had complete harness of gold.", ""
34774,73,3,26,"Moreover two other young men appeared before him, notable in strength, excellent in beauty, and comely in apparel, who stood by him on either side; and scourged him continually, and gave him many sore stripes.", "Moreover two other young men appeared before him, notable in strength, excellent in beauty, and comely in apparel, who stood by him on either side; and scourged him continually, and gave him many sore stripes.", ""
34775,73,3,27,"And Heliodorus fell suddenly unto the ground, and was compassed with great darkness: but they that were with him took him up, and put him into a litter.", "And Heliodorus fell suddenly unto the ground, and was compassed with great darkness: but they that were with him took him up, and put him into a litter.", ""
34776,73,3,28,"Thus him, that lately came with a great train and with all his guard into the said treasury, they carried out, being unable to help himself with his weapons: and manifestly they acknowledged the power of God.", "Thus him, that lately came with a great train and with all his guard into the said treasury, they carried out, being unable to help himself with his weapons: and manifestly they acknowledged the power of God.", ""
34777,73,3,29,"For he by the hand of God was cast down, and lay speechless without all hope of life.", "For he by the hand of God was cast down, and lay speechless without all hope of life.", ""
34778,73,3,30,"But they praised the Lord, that had miraculously honoured his own place: for the temple; which a little afore was full of fear and trouble, when the Almighty Lord appeared, was filled with joy and gladness.", "But they praised the Lord, that had miraculously honoured his own place: for the temple; which a little afore was full of fear and trouble, when the Almighty Lord appeared, was filled with joy and gladness.", ""
34779,73,3,31,"Then straightways certain of Heliodorus’ friends prayed Onias, that he would call upon the most High to grant him his life, who lay ready to give up the ghost.", "Then straightways certain of Heliodorus’ friends prayed Onias, that he would call upon the most High to grant him his life, who lay ready to give up the ghost.", ""
34780,73,3,32,"So the high priest, suspecting lest the king should misconceive that some treachery had been done to Heliodorus by the Jews, offered a sacrifice for the health of the man.", "So the high priest, suspecting lest the king should misconceive that some treachery had been done to Heliodorus by the Jews, offered a sacrifice for the health of the man.", ""
34781,73,3,33,"Now as the high priest was making an atonement, the same young men in the same clothing appeared and stood beside Heliodorus, saying, Give Onias the high priest great thanks, insomuch as for his sake the Lord hath granted thee life:", "Now as the high priest was making an atonement, the same young men in the same clothing appeared and stood beside Heliodorus, saying, Give Onias the high priest great thanks, insomuch as for his sake the Lord hath granted thee life:", ""
34782,73,3,34,"And seeing that thou hast been scourged from heaven, declare unto all men the mighty power of God. And when they had spoken these words, they appeared no more.", "And seeing that thou hast been scourged from heaven, declare unto all men the mighty power of God. And when they had spoken these words, they appeared no more.", ""
34783,73,3,35,"So Heliodorus, after he had offered sacrifice unto the Lord, and made great vows unto him that had saved his life, and saluted Onias, returned with his host to the king.", "So Heliodorus, after he had offered sacrifice unto the Lord, and made great vows unto him that had saved his life, and saluted Onias, returned with his host to the king.", ""
34784,73,3,36,"Then testified he to all men the works of the great God, which he had seen with his eyes.", "Then testified he to all men the works of the great God, which he had seen with his eyes.", ""
34785,73,3,37,"And when the king Heliodorus, who might be a fit man to be sent yet once again to Jerusalem, he said,", "And when the king Heliodorus, who might be a fit man to be sent yet once again to Jerusalem, he said,", ""
34786,73,3,38,"If thou hast any enemy or traitor, send him thither, and thou shalt receive him well scourged, if he escape with his life: for in that place, no doubt, there is an especial power of God.", "If thou hast any enemy or traitor, send him thither, and thou shalt receive him well scourged, if he escape with his life: for in that place, no doubt, there is an especial power of God.", ""
34787,73,3,39,"For he that dwelleth in heaven hath his eye on that place, and defendeth it; and he beateth and destroyeth them that come to hurt it.", "For he that dwelleth in heaven hath his eye on that place, and defendeth it; and he beateth and destroyeth them that come to hurt it.", ""
34788,73,3,40,"And the things concerning Heliodorus, and the keeping of the treasury, fell out on this sort.", "And the things concerning Heliodorus, and the keeping of the treasury, fell out on this sort.", ""
34789,73,4,1,"This Simon now, of whom we spake afore, having been a betrayer of the money, and of his country, slandered Onias, as if he had terrified Heliodorus, and been the worker of these evils.", "This Simon now, of whom we spake afore, having been a betrayer of the money, and of his country, slandered Onias, as if he had terrified Heliodorus, and been the worker of these evils.", ""
34790,73,4,2,"Thus was he bold to call him a traitor, that had deserved well of the city, and tendered his own nation, and was so zealous of the laws.", "Thus was he bold to call him a traitor, that had deserved well of the city, and tendered his own nation, and was so zealous of the laws.", ""
34791,73,4,3,"But when their hatred went so far, that by one of Simon’s faction murders were committed,", "But when their hatred went so far, that by one of Simon’s faction murders were committed,", ""
34792,73,4,4,"Onias seeing the danger of this contention, and that Apollonius, as being the governor of Celosyria and Phenice, did rage, and increase Simon’s malice,", "Onias seeing the danger of this contention, and that Apollonius, as being the governor of Celosyria and Phenice, did rage, and increase Simon’s malice,", ""
34793,73,4,5,"He went to the king, not to be an accuser of his countrymen, but seeking the good of all, both publick and private:", "He went to the king, not to be an accuser of his countrymen, but seeking the good of all, both publick and private:", ""
34794,73,4,6,"For he saw that it was impossible that the state should continue quiet, and Simon leave his folly, unless the king did look thereunto.", "For he saw that it was impossible that the state should continue quiet, and Simon leave his folly, unless the king did look thereunto.", ""
34795,73,4,7,"But after the death of Seleucus, when Antiochus, called Epiphanes, took the kingdom, Jason the brother of Onias laboured underhand to be high priest,", "But after the death of Seleucus, when Antiochus, called Epiphanes, took the kingdom, Jason the brother of Onias laboured underhand to be high priest,", ""
34796,73,4,8,"Promising unto the king by intercession three hundred and threescore talents of silver, and of another revenue eighty talents:", "Promising unto the king by intercession three hundred and threescore talents of silver, and of another revenue eighty talents:", ""
34797,73,4,9,"Beside this, he promised to assign an hundred and fifty more, if he might have licence to set him up a place for exercise, and for the training up of youth in the fashions of the heathen, and to write them of Jerusalem by the name of Antiochians.", "Beside this, he promised to assign an hundred and fifty more, if he might have licence to set him up a place for exercise, and for the training up of youth in the fashions of the heathen, and to write them of Jerusalem by the name of Antiochians.", ""
34798,73,4,10,"Which when the king had granted, and he had gotten into his hand the rule he forthwith brought his own nation to Greekish fashion.", "Which when the king had granted, and he had gotten into his hand the rule he forthwith brought his own nation to Greekish fashion.", ""
34799,73,4,11,"And the royal privileges granted of special favour to the Jews by the means of John the father of Eupolemus, who went ambassador to Rome for amity and aid, he took away; and putting down the governments which were according to the law, he brought up new customs against the law:", "And the royal privileges granted of special favour to the Jews by the means of John the father of Eupolemus, who went ambassador to Rome for amity and aid, he took away; and putting down the governments which were according to the law, he brought up new customs against the law:", ""
34800,73,4,12,"For he built gladly a place of exercise under the tower itself, and brought the chief young men under his subjection, and made them wear a hat.", "For he built gladly a place of exercise under the tower itself, and brought the chief young men under his subjection, and made them wear a hat.", ""
34801,73,4,13,"Now such was the height of Greek fashions, and increase of heathenish manners, through the exceeding profaneness of Jason, that ungodly wretch, and no high priest;", "Now such was the height of Greek fashions, and increase of heathenish manners, through the exceeding profaneness of Jason, that ungodly wretch, and no high priest;", ""
34802,73,4,14,"That the priests had no courage to serve any more at the altar, but despising the temple, and neglecting the sacrifices, hastened to be partakers of the unlawful allowance in the place of exercise, after the game of Discus called them forth;", "That the priests had no courage to serve any more at the altar, but despising the temple, and neglecting the sacrifices, hastened to be partakers of the unlawful allowance in the place of exercise, after the game of Discus called them forth;", ""
34803,73,4,15,"Not setting by the honours of their fathers, but liking the glory of the Grecians best of all.", "Not setting by the honours of their fathers, but liking the glory of the Grecians best of all.", ""
34804,73,4,16,"By reason whereof sore calamity came upon them: for they had them to be their enemies and avengers, whose custom they followed so earnestly, and unto whom they desired to be like in all things.", "By reason whereof sore calamity came upon them: for they had them to be their enemies and avengers, whose custom they followed so earnestly, and unto whom they desired to be like in all things.", ""
34805,73,4,17,"For it is not a light thing to do wickedly against the laws of God: but the time following shall declare these things.", "For it is not a light thing to do wickedly against the laws of God: but the time following shall declare these things.", ""
34806,73,4,18,"Now when the game that was used every faith year was kept at Tyrus, the king being present,", "Now when the game that was used every faith year was kept at Tyrus, the king being present,", ""
34807,73,4,19,"This ungracious Jason sent special messengers from Jerusalem, who were Antiochians, to carry three hundred drachms of silver to the sacrifice of Hercules, which even the bearers thereof thought fit not to bestow upon the sacrifice, because it was not convenient, but to be reserved for other charges.", "This ungracious Jason sent special messengers from Jerusalem, who were Antiochians, to carry three hundred drachms of silver to the sacrifice of Hercules, which even the bearers thereof thought fit not to bestow upon the sacrifice, because it was not convenient, but to be reserved for other charges.", ""
34808,73,4,20,"This money then, in regard of the sender, was appointed to Hercules’ sacrifice; but because of the bearers thereof, it was employed to the making of gallies.", "This money then, in regard of the sender, was appointed to Hercules’ sacrifice; but because of the bearers thereof, it was employed to the making of gallies.", ""
34809,73,4,21,"Now when Apollonius the son of Menestheus was sent into Egypt for the coronation of king Ptolemeus Philometor, Antiochus, understanding him not to be well affected to his affairs, provided for his own safety: whereupon he came to Joppa, and from thence to Jerusalem:", "Now when Apollonius the son of Menestheus was sent into Egypt for the coronation of king Ptolemeus Philometor, Antiochus, understanding him not to be well affected to his affairs, provided for his own safety: whereupon he came to Joppa, and from thence to Jerusalem:", ""
34810,73,4,22,"Where he was honourably received of Jason, and of the city, and was brought in with torch alight, and with great shoutings: and so afterward went with his host unto Phenice.", "Where he was honourably received of Jason, and of the city, and was brought in with torch alight, and with great shoutings: and so afterward went with his host unto Phenice.", ""
34811,73,4,23,"Three years afterward Jason sent Menelaus, the aforesaid Simon’s brother, to bear the money unto the king, and to put him in mind of certain necessary matters.", "Three years afterward Jason sent Menelaus, the aforesaid Simon’s brother, to bear the money unto the king, and to put him in mind of certain necessary matters.", ""
34812,73,4,24,"But he being brought to the presence of the king, when he had magnified him for the glorious appearance of his power, got the priesthood to himself, offering more than Jason by three hundred talents of silver.", "But he being brought to the presence of the king, when he had magnified him for the glorious appearance of his power, got the priesthood to himself, offering more than Jason by three hundred talents of silver.", ""
34813,73,4,25,"So he came with the king’s mandate, bringing nothing worthy the high priesthood, but having the fury of a cruel tyrant, and the rage of a savage beast.", "So he came with the king’s mandate, bringing nothing worthy the high priesthood, but having the fury of a cruel tyrant, and the rage of a savage beast.", ""
34814,73,4,26,"Then Jason, who had undermined his own brother, being undermined by another, was compelled to flee into the country of the Ammonites.", "Then Jason, who had undermined his own brother, being undermined by another, was compelled to flee into the country of the Ammonites.", ""
34815,73,4,27,"So Menelaus got the principality: but as for the money that he had promised unto the king, he took no good order for it, albeit Sostratis the ruler of the castle required it:", "So Menelaus got the principality: but as for the money that he had promised unto the king, he took no good order for it, albeit Sostratis the ruler of the castle required it:", ""
34816,73,4,28,"For unto him appertained the gathering of the customs. Wherefore they were both called before the king.", "For unto him appertained the gathering of the customs. Wherefore they were both called before the king.", ""
34817,73,4,29,"Now Menelaus left his brother Lysimachus in his stead in the priesthood; and Sostratus left Crates, who was governor of the Cyprians.", "Now Menelaus left his brother Lysimachus in his stead in the priesthood; and Sostratus left Crates, who was governor of the Cyprians.", ""
34818,73,4,30,"While those things were in doing, they of Tarsus and Mallos made insurrection, because they were given to the king’s concubine, called Antiochus.", "While those things were in doing, they of Tarsus and Mallos made insurrection, because they were given to the king’s concubine, called Antiochus.", ""
34819,73,4,31,"Then came the king in all haste to appease matters, leaving Andronicus, a man in authority, for his deputy.", "Then came the king in all haste to appease matters, leaving Andronicus, a man in authority, for his deputy.", ""
34820,73,4,32,"Now Menelaus, supposing that he had gotten a convenient time, stole certain vessels of gold out of the temple, and gave some of them to Andronicus, and some he sold into Tyrus and the cities round about.", "Now Menelaus, supposing that he had gotten a convenient time, stole certain vessels of gold out of the temple, and gave some of them to Andronicus, and some he sold into Tyrus and the cities round about.", ""
34821,73,4,33,"Which when Onias knew of a surety, he reproved him, and withdrew himself into a sanctuary at Daphne, that lieth by Antiochia.", "Which when Onias knew of a surety, he reproved him, and withdrew himself into a sanctuary at Daphne, that lieth by Antiochia.", ""
34822,73,4,34,"Wherefore Menelaus, taking Andronicus apart, prayed, him to get Onias into his hands; who being persuaded thereunto, and coming to Onias in deceit, gave him his right hand with oaths; and though he were suspected by him, yet persuaded he him to come forth of the sanctuary: whom forthwith he shut up without regard of justice.", "Wherefore Menelaus, taking Andronicus apart, prayed, him to get Onias into his hands; who being persuaded thereunto, and coming to Onias in deceit, gave him his right hand with oaths; and though he were suspected by him, yet persuaded he him to come forth of the sanctuary: whom forthwith he shut up without regard of justice.", ""
34823,73,4,35,"For the which cause not only the Jews, but many also of other nations, took great indignation, and were much grieved for the unjust murder of the man.", "For the which cause not only the Jews, but many also of other nations, took great indignation, and were much grieved for the unjust murder of the man.", ""
34824,73,4,36,"And when the king was come again from the places about Cilicia, the Jews that were in the city, and certain of the Greeks that abhorred the fact also, complained because Onias was slain without cause.", "And when the king was come again from the places about Cilicia, the Jews that were in the city, and certain of the Greeks that abhorred the fact also, complained because Onias was slain without cause.", ""
34825,73,4,37,"Therefore Antiochus was heartily sorry, and moved to pity, and wept, because of the sober and modest behaviour of him that was dead.", "Therefore Antiochus was heartily sorry, and moved to pity, and wept, because of the sober and modest behaviour of him that was dead.", ""
34826,73,4,38,"And being kindled with anger, forthwith he took away Andronicus his purple, and rent off his clothes, and leading him through the whole city unto that very place, where he had committed impiety against Onias, there slew he the cursed murderer. Thus the Lord rewarded him his punishment, as he had deserved.", "And being kindled with anger, forthwith he took away Andronicus his purple, and rent off his clothes, and leading him through the whole city unto that very place, where he had committed impiety against Onias, there slew he the cursed murderer. Thus the Lord rewarded him his punishment, as he had deserved.", ""
34827,73,4,39,"Now when many sacrileges had been committed in the city by Lysimachus with the consent of Menelaus, and the fruit thereof was spread abroad, the multitude gathered themselves together against Lysimachus, many vessels of gold being already carried away.", "Now when many sacrileges had been committed in the city by Lysimachus with the consent of Menelaus, and the fruit thereof was spread abroad, the multitude gathered themselves together against Lysimachus, many vessels of gold being already carried away.", ""
34828,73,4,40,"Whereupon the common people rising, and being filled with rage, Lysimachus armed about three thousand men, and began first to offer violence; one Auranus being the leader, a man far gone in years, and no less in folly.", "Whereupon the common people rising, and being filled with rage, Lysimachus armed about three thousand men, and began first to offer violence; one Auranus being the leader, a man far gone in years, and no less in folly.", ""
34829,73,4,41,"They then seeing the attempt of Lysimachus, some of them caught stones, some clubs, others taking handfuls of dust, that was next at hand, cast them all together upon Lysimachus, and those that set upon them.", "They then seeing the attempt of Lysimachus, some of them caught stones, some clubs, others taking handfuls of dust, that was next at hand, cast them all together upon Lysimachus, and those that set upon them.", ""
